[22,2,17],
[239,-65,1],
[239,-64,1],
[239,-63,1],
[239,-62,1],
[240,-118,1],
[240,-117,1],
[240,-116,1],
[240,-115,1],
[240,-114,1],
[240,-113,1],
[240,-112,1],
[240,-111,1],
[240,-110,1],
[240,-109,1],
[240,-108,1],
[240,-107,1],
[240,-106,1],
[240,-105,1],
[240,-104,1],
[240,-103,1],
[240,-102,1],
[240,-101,1],
[240,-100,1],
[240,-99,1],
[240,-98,1],
[240,-97,1],
[240,-96,1],
[240,-95,1],
[240,-94,1],
[240,-93,1],
[240,-92,1],
[240,-91,1],
[240,-90,1],
[240,-89,1],
[240,-88,1],
[240,-87,1],
[240,-86,1],
[240,-85,1],
[240,-84,1],
[240,-83,1],
[240,-82,1],
[240,-81,1],
[240,-80,1],
[240,-79,1],
[240,-78,1],
[240,-77,1],
[240,-76,1],
[240,-75,1],
[240,-74,1],
[240,-73,1],
[240,-72,1],
[240,-71,1],
[240,-70,1],
[240,-69,1],
[240,-68,1],
[240,-67,1],
[240,-66,1],
[240,-65,1],
[240,-64,1],
[240,-63,1],
[240,-62,1],
[241,-118,1],
[241,-117,1],
[241,-116,1],
[241,-115,1],
[241,-114,1],
[241,-113,1],
[241,-112,1],
[241,-111,1],
[241,-110,1],
[241,-109,1],
[241,-108,1],
[241,-107,1],
[241,-106,1],
[241,-105,1],
[241,-104,1],
[241,-103,1],
[241,-102,1],
[241,-101,1],
[241,-100,1],
[241,-99,1],
[241,-98,1],
[241,-97,1],
[241,-96,1],
[241,-95,1],
[241,-94,1],
[241,-93,1],
[241,-92,1],
[241,-91,1],
[241,-90,1],
[241,-89,1],
[241,-88,1],
[241,-87,1],
[241,-86,1],
[241,-85,1],
[241,-84,1],
[241,-83,1],
[241,-82,1],
[241,-81,1],
[241,-80,1],
[241,-79,1],
[241,-78,1],
[241,-77,1],
[241,-76,1],
[241,-75,1],
[241,-74,1],
[241,-73,1],
[241,-72,1],
[241,-71,1],
[241,-70,1],
[241,-69,1],
[241,-68,1],
[241,-67,1],
[241,-66,1],
[241,-65,1],
[241,-64,1],
[241,-63,1],
[241,-62,1],
[242,-118,1],
[242,-117,1],
[242,-116,1],
[242,-115,1],
[242,-114,1],
[242,-113,1],
[242,-112,1],
[242,-111,1],
[242,-110,1],
[242,-109,1],
[242,-108,1],
[242,-107,1],
[242,-106,1],
[242,-105,1],
[242,-104,1],
[242,-103,1],
[242,-102,1],
[242,-101,1],
[242,-100,1],
[242,-99,1],
[242,-98,1],
[242,-97,1],
[242,-96,1],
[242,-95,1],
[242,-94,1],
[242,-93,1],
[242,-92,1],
[242,-91,1],
[242,-90,1],
[242,-89,1],
[242,-88,1],
[242,-87,1],
[242,-86,1],
[242,-85,1],
[242,-84,1],
[242,-83,1],
[242,-82,1],
[242,-81,1],
[242,-80,1],
[242,-79,1],
[242,-78,1],
[242,-77,1],
[242,-76,1],
[242,-75,1],
[242,-74,1],
[242,-73,1],
[242,-72,1],
[242,-71,1],
[242,-70,1],
[242,-69,1],
[242,-68,1],
[242,-67,1],
[242,-66,1],
[242,-65,1],
[242,-64,1],
[242,-63,1],
[242,-62,1],
[243,-118,1],
[243,-117,1],
[243,-116,1],
[243,-115,1],
[243,-114,1],
[243,-113,1],
[243,-112,1],
[243,-111,1],
[243,-110,1],
[243,-109,1],
[243,-108,1],
[243,-107,1],
[243,-106,1],
[243,-105,1],
[243,-104,1],
[243,-103,1],
[243,-102,1],
[243,-101,1],
[243,-100,1],
[243,-99,1],
[243,-98,1],
[243,-97,1],
[243,-96,1],
[243,-95,1],
[243,-94,1],
[243,-93,1],
[243,-92,1],
[243,-91,1],
[243,-90,1],
[243,-89,1],
[243,-88,1],
[243,-87,1],
[243,-86,1],
[243,-85,1],
[243,-84,1],
[243,-83,1],
[243,-82,1],
[243,-81,1],
[243,-80,1],
[243,-79,1],
[243,-78,1],
[243,-77,1],
[243,-76,1],
[243,-75,1],
[243,-74,1],
[243,-73,1],
[243,-72,1],
[243,-71,1],
[243,-70,1],
[243,-69,1],
[243,-68,1],
[243,-67,1],
[243,-66,1],
[243,-65,1],
[243,-64,1],
[243,-63,1],
[243,-62,1],
[244,-118,1],
[244,-117,1],
[244,-116,1],
[244,-115,1],
[244,-114,1],
[244,-113,1],
[244,-112,1],
[244,-111,1],
[244,-110,1],
[244,-109,1],
[244,-108,1],
[244,-107,1],
[244,-106,1],
[244,-105,1],
[244,-104,1],
[244,-103,1],
[244,-102,1],
[244,-101,1],
[244,-100,1],
[244,-99,1],
[244,-98,1],
[244,-97,1],
[244,-96,1],
[244,-95,1],
[244,-94,1],
[244,-93,1],
[244,-92,1],
[244,-91,1],
[244,-90,1],
[244,-89,1],
[244,-88,1],
[244,-87,1],
[244,-86,1],
[244,-85,1],
[244,-84,1],
[244,-83,1],
[244,-82,1],
[244,-81,1],
[244,-80,1],
[244,-79,1],
[244,-78,1],
[244,-77,1],
[244,-76,1],
[244,-75,1],
[244,-74,1],
[244,-73,1],
[244,-72,1],
[244,-71,1],
[244,-70,1],
[244,-69,1],
[244,-68,1],
[244,-67,1],
[244,-66,1],
[244,-65,1],
[244,-64,1],
[244,-63,1],
[244,-62,1],
[245,-118,1],
[245,-117,1],
[245,-116,1],
[245,-115,1],
[245,-114,1],
[245,-113,1],
[245,-112,1],
[245,-111,1],
[245,-110,1],
[245,-109,1],
[245,-108,1],
[245,-107,1],
[245,-106,1],
[245,-105,1],
[245,-104,1],
[245,-103,1],
[245,-102,1],
[245,-101,1],
[245,-100,1],
[245,-99,1],
[245,-98,1],
[245,-97,1],
[245,-96,1],
[245,-95,1],
[245,-94,1],
[245,-93,1],
[245,-92,1],
[245,-91,1],
[245,-90,1],
[245,-89,1],
[245,-88,1],
[245,-87,1],
[245,-86,1],
[245,-85,1],
[245,-84,1],
[245,-83,1],
[245,-82,1],
[245,-81,1],
[245,-80,1],
[245,-79,1],
[245,-78,1],
[245,-77,1],
[245,-76,1],
[245,-75,1],
[245,-74,1],
[245,-73,1],
[245,-72,1],
[245,-71,1],
[245,-70,1],
[245,-69,1],
[245,-68,1],
[245,-67,1],
[245,-66,1],
[245,-65,1],
[245,-64,1],
[245,-63,1],
[245,-62,1],
[246,-118,1],
[246,-117,1],
[246,-116,1],
[246,-115,1],
[246,-114,1],
[246,-113,1],
[246,-112,1],
[246,-111,1],
[246,-110,1],
[246,-109,1],
[246,-108,1],
[246,-107,1],
[246,-106,1],
[246,-105,1],
[246,-104,1],
[246,-103,1],
[246,-102,1],
[246,-101,1],
[246,-100,1],
[246,-99,1],
[246,-98,1],
[246,-97,1],
[246,-96,1],
[246,-95,1],
[246,-94,1],
[246,-93,1],
[246,-92,1],
[246,-91,1],
[246,-90,1],
[246,-89,1],
[246,-88,1],
[246,-87,1],
[246,-86,1],
[246,-85,1],
[246,-84,1],
[246,-83,1],
[246,-82,1],
[246,-81,1],
[246,-80,1],
[246,-79,1],
[246,-78,1],
[246,-77,1],
[246,-76,1],
[246,-75,1],
[246,-74,1],
[246,-73,1],
[246,-72,1],
[246,-71,1],
[246,-70,1],
[246,-69,1],
[246,-68,1],
[246,-67,1],
[246,-66,1],
[246,-65,1],
[246,-64,1],
[246,-63,1],
[246,-62,1],
[247,-118,1],
[247,-117,1],
[247,-116,1],
[247,-115,1],
[247,-114,1],
[247,-113,1],
[247,-112,1],
[247,-111,1],
[247,-110,1],
[247,-109,1],
[247,-108,1],
[247,-107,1],
[247,-106,1],
[247,-105,1],
[247,-104,1],
[247,-103,1],
[247,-102,1],
[247,-101,1],
[247,-100,1],
[247,-99,1],
[247,-98,1],
[247,-97,1],
[247,-96,1],
[247,-95,1],
[247,-94,1],
[247,-93,1],
[247,-92,1],
[247,-91,1],
[247,-90,1],
[247,-89,1],
[247,-88,1],
[247,-87,1],
[247,-86,1],
[247,-85,1],
[247,-84,1],
[247,-83,1],
[247,-82,1],
[247,-81,1],
[247,-80,1],
[247,-79,1],
[247,-78,1],
[247,-77,1],
[247,-76,1],
[247,-75,1],
[247,-74,1],
[247,-73,1],
[247,-72,1],
[247,-71,1],
[247,-70,1],
[247,-69,1],
[247,-68,1],
[247,-67,1],
[247,-66,1],
[247,-65,1],
[247,-64,1],
[247,-63,1],
[247,-62,1],
[248,-118,1],
[248,-117,1],
[248,-116,1],
[248,-115,1],
[248,-114,1],
[248,-113,1],
[248,-112,1],
[248,-111,1],
[248,-110,1],
[248,-109,1],
[248,-108,1],
[248,-107,1],
[248,-106,1],
[248,-105,1],
[248,-104,1],
[248,-103,1],
[248,-102,1],
[248,-101,1],
[248,-100,1],
[248,-99,1],
[248,-98,1],
[248,-97,1],
[248,-96,1],
[248,-95,1],
[248,-94,1],
[248,-93,1],
[248,-92,1],
[248,-91,1],
[248,-90,1],
[248,-89,1],
[248,-88,1],
[248,-87,1],
[248,-86,1],
[248,-85,1],
[248,-84,1],
[248,-83,1],
[248,-82,1],
[248,-81,1],
[248,-80,1],
[248,-79,1],
[248,-78,1],
[248,-77,1],
[248,-76,1],
[248,-75,1],
[248,-74,1],
[248,-73,1],
[248,-72,1],
[248,-71,1],
[248,-70,1],
[248,-69,1],
[248,-68,1],
[248,-67,1],
[248,-66,1],
[248,-65,1],
[248,-64,1],
[248,-63,1],
[248,-62,1],
[249,-118,1],
[249,-117,1],
[249,-116,1],
[249,-115,1],
[249,-114,1],
[249,-113,1],
[249,-112,1],
[249,-111,1],
[249,-110,1],
[249,-109,1],
[249,-108,1],
[249,-107,1],
[249,-106,1],
[249,-105,1],
[249,-104,1],
[249,-103,1],
[249,-102,1],
[249,-101,1],
[249,-100,1],
[249,-99,1],
[249,-98,1],
[249,-97,1],
[249,-96,1],
[249,-95,1],
[249,-94,1],
[249,-93,1],
[249,-92,1],
[249,-91,1],
[249,-90,1],
[249,-89,1],
[249,-88,1],
[249,-87,1],
[249,-86,1],
[249,-85,1],
[249,-84,1],
[249,-83,1],
[249,-82,1],
[249,-81,1],
[249,-80,1],
[249,-79,1],
[249,-78,1],
[249,-77,1],
[249,-76,1],
[249,-75,1],
[249,-74,1],
[249,-73,1],
[249,-72,1],
[249,-71,1],
[249,-70,1],
[249,-69,1],
[249,-68,1],
[249,-67,1],
[249,-66,1],
[249,-65,1],
[249,-64,1],
[249,-63,1],
[249,-62,1],
[250,-118,1],
[250,-117,1],
[250,-116,1],
[250,-115,1],
[250,-114,1],
[250,-113,1],
[250,-112,1],
[250,-111,1],
[250,-110,1],
[250,-109,1],
[250,-108,1],
[250,-107,1],
[250,-106,1],
[250,-105,1],
[250,-104,1],
[250,-103,1],
[250,-102,1],
[250,-101,1],
[250,-100,1],
[250,-99,1],
[250,-98,1],
[250,-97,1],
[250,-96,1],
[250,-95,1],
[250,-94,1],
[250,-93,1],
[250,-92,1],
[250,-91,1],
[250,-90,1],
[250,-89,1],
[250,-88,1],
[250,-87,1],
[250,-86,1],
[250,-85,1],
[250,-84,1],
[250,-83,1],
[250,-82,1],
[250,-81,1],
[250,-80,1],
[250,-79,1],
[250,-78,1],
[250,-77,1],
[250,-76,1],
[250,-75,1],
[250,-74,1],
[250,-73,1],
[250,-72,1],
[250,-71,1],
[250,-70,1],
[250,-69,1],
[250,-68,1],
[250,-67,1],
[250,-66,1],
[250,-65,1],
[250,-64,1],
[250,-63,1],
[250,-62,1],
[251,-118,1],
[251,-117,1],
[251,-116,1],
[251,-115,1],
[251,-114,1],
[251,-113,1],
[251,-112,1],
[251,-111,1],
[251,-110,1],
[251,-109,1],
[251,-108,1],
[251,-107,1],
[251,-106,1],
[251,-105,1],
[251,-104,1],
[251,-103,1],
[251,-102,1],
[251,-101,1],
[251,-100,1],
[251,-99,1],
[251,-98,1],
[251,-97,1],
[251,-96,1],
[251,-95,1],
[251,-94,1],
[251,-93,1],
[251,-92,1],
[251,-91,1],
[251,-90,1],
[251,-89,1],
[251,-88,1],
[251,-87,1],
[251,-86,1],
[251,-85,1],
[251,-84,1],
[251,-83,1],
[251,-82,1],
[251,-81,1],
[251,-80,1],
[251,-79,1],
[251,-78,1],
[251,-77,1],
[251,-76,1],
[251,-75,1],
[251,-74,1],
[251,-73,1],
[251,-72,1],
[251,-71,1],
[251,-70,1],
[251,-69,1],
[251,-68,1],
[251,-67,1],
[251,-66,1],
[251,-65,1],
[251,-64,1],
[251,-63,1],
[251,-62,1],
[252,-118,1],
[252,-117,1],
[252,-116,1],
[252,-115,1],
[252,-114,1],
[252,-113,1],
[252,-112,1],
[252,-111,1],
[252,-110,1],
[252,-109,1],
[252,-108,1],
[252,-107,1],
[252,-106,1],
[252,-105,1],
[252,-104,1],
[252,-103,1],
[252,-102,1],
[252,-101,1],
[252,-100,1],
[252,-99,1],
[252,-98,1],
[252,-97,1],
[252,-96,1],
[252,-95,1],
[252,-94,1],
[252,-93,1],
[252,-92,1],
[252,-91,1],
[252,-90,1],
[252,-89,1],
[252,-88,1],
[252,-87,1],
[252,-86,1],
[252,-85,1],
[252,-84,1],
[252,-83,1],
[252,-82,1],
[252,-81,1],
[252,-80,1],
[252,-79,1],
[252,-78,1],
[252,-77,1],
[252,-76,1],
[252,-75,1],
[252,-74,1],
[252,-73,1],
[252,-72,1],
[252,-71,1],
[252,-70,1],
[252,-69,1],
[252,-68,1],
[252,-67,1],
[252,-66,1],
[252,-65,1],
[252,-64,1],
[252,-63,1],
[252,-62,1],
[253,-118,1],
[253,-117,1],
[253,-116,1],
[253,-115,1],
[253,-114,1],
[253,-113,1],
[253,-112,1],
[253,-111,1],
[253,-110,1],
[253,-109,1],
[253,-108,1],
[253,-107,1],
[253,-106,1],
[253,-105,1],
[253,-104,1],
[253,-103,1],
[253,-102,1],
[253,-101,1],
[253,-100,1],
[253,-99,1],
[253,-98,1],
[253,-97,1],
[253,-96,1],
[253,-95,1],
[253,-94,1],
[253,-93,1],
[253,-92,1],
[253,-91,1],
[253,-90,1],
[253,-89,1],
[253,-88,1],
[253,-87,1],
[253,-86,1],
[253,-85,1],
[253,-84,1],
[253,-83,1],
[253,-82,1],
[253,-81,1],
[253,-80,1],
[253,-79,1],
[253,-78,1],
[253,-77,1],
[253,-76,1],
[253,-75,1],
[253,-74,1],
[253,-73,1],
[253,-72,1],
[253,-71,1],
[253,-70,1],
[253,-69,1],
[253,-68,1],
[253,-67,1],
[253,-66,1],
[253,-65,1],
[253,-64,1],
[253,-63,1],
[253,-62,1],
[254,-118,1],
[254,-117,1],
[254,-116,1],
[254,-115,1],
[254,-114,1],
[254,-113,1],
[254,-112,1],
[254,-111,1],
[254,-110,1],
[254,-109,1],
[254,-108,1],
[254,-107,1],
[254,-106,1],
[254,-105,1],
[254,-104,1],
[254,-103,1],
[254,-102,1],
[254,-101,1],
[254,-100,1],
[254,-99,1],
[254,-98,1],
[254,-97,1],
[254,-96,1],
[254,-95,1],
[254,-94,1],
[254,-93,1],
[254,-92,1],
[254,-91,1],
[254,-90,1],
[254,-89,1],
[254,-88,1],
[254,-87,1],
[254,-86,1],
[254,-85,1],
[254,-84,1],
[254,-83,1],
[254,-82,1],
[254,-81,1],
[254,-80,1],
[254,-79,1],
[254,-78,1],
[254,-77,1],
[254,-76,1],
[254,-75,1],
[254,-74,1],
[254,-73,1],
[254,-72,1],
[254,-71,1],
[254,-70,1],
[254,-69,1],
[254,-68,1],
[254,-67,1],
[254,-66,1],
[254,-65,1],
[254,-64,1],
[254,-63,1],
[254,-62,1],
[255,-118,1],
[255,-117,1],
[255,-116,1],
[255,-115,1],
[255,-114,1],
[255,-113,1],
[255,-112,1],
[255,-111,1],
[255,-110,1],
[255,-109,1],
[255,-108,1],
[255,-107,1],
[255,-106,1],
[255,-105,1],
[255,-104,1],
[255,-103,1],
[255,-102,1],
[255,-101,1],
[255,-100,1],
[255,-99,1],
[255,-98,1],
[255,-97,1],
[255,-96,1],
[255,-95,1],
[255,-94,1],
[255,-93,1],
[255,-92,1],
[255,-91,1],
[255,-90,1],
[255,-89,1],
[255,-88,1],
[255,-87,1],
[255,-86,1],
[255,-85,1],
[255,-84,1],
[255,-83,1],
[255,-82,1],
[255,-81,1],
[255,-80,1],
[255,-79,1],
[255,-78,1],
[255,-77,1],
[255,-76,1],
[255,-75,1],
[255,-74,1],
[255,-73,1],
[255,-72,1],
[255,-71,1],
[255,-70,1],
[255,-69,1],
[255,-68,1],
[255,-67,1],
[255,-66,1],
[255,-65,1],
[255,-64,1],
[255,-63,1],
[255,-62,1],
[256,-118,1],
[256,-117,1],
[256,-116,1],
[256,-115,1],
[256,-114,1],
[256,-113,1],
[256,-112,1],
[256,-111,1],
[256,-110,1],
[256,-109,1],
[256,-108,1],
[256,-107,1],
[256,-106,1],
[256,-105,1],
[256,-104,1],
[256,-103,1],
[256,-102,1],
[256,-101,1],
[256,-100,1],
[256,-99,1],
[256,-98,1],
[256,-97,1],
[256,-96,1],
[256,-95,1],
[256,-94,1],
[256,-93,1],
[256,-92,1],
[256,-91,1],
[256,-90,1],
[256,-89,1],
[256,-88,1],
[256,-87,1],
[256,-86,1],
[256,-85,1],
[256,-84,1],
[256,-83,1],
[256,-82,1],
[256,-81,1],
[256,-80,1],
[256,-79,1],
[256,-78,1],
[256,-77,1],
[256,-76,1],
[256,-75,1],
[256,-74,1],
[256,-73,1],
[256,-72,1],
[256,-71,1],
[256,-70,1],
[256,-69,1],
[256,-68,1],
[256,-67,1],
[256,-66,1],
[256,-65,1],
[256,-64,1],
[256,-63,1],
[256,-62,1],
[257,-118,1],
[257,-117,1],
[257,-116,1],
[257,-115,1],
[257,-114,1],
[257,-113,1],
[257,-112,1],
[257,-111,1],
[257,-110,1],
[257,-109,1],
[257,-108,1],
[257,-107,1],
[257,-106,1],
[257,-105,1],
[257,-104,1],
[257,-103,1],
[257,-102,1],
[257,-101,1],
[257,-100,1],
[257,-99,1],
[257,-98,1],
[257,-97,1],
[257,-96,1],
[257,-95,1],
[257,-94,1],
[257,-93,1],
[257,-92,1],
[257,-91,1],
[257,-90,1],
[257,-89,1],
[257,-88,1],
[257,-87,1],
[257,-86,1],
[257,-85,1],
[257,-84,1],
[257,-83,1],
[257,-82,1],
[257,-81,1],
[257,-80,1],
[257,-79,1],
[257,-78,1],
[257,-77,1],
[257,-76,1],
[257,-75,1],
[257,-74,1],
[257,-73,1],
[257,-72,1],
[257,-71,1],
[257,-70,1],
[257,-69,1],
[257,-68,1],
[257,-67,1],
[257,-66,1],
[257,-65,1],
[257,-64,1],
[257,-63,1],
[257,-62,1],
[258,-118,1],
[258,-117,1],
[258,-116,1],
[258,-115,1],
[258,-114,1],
[258,-113,1],
[258,-112,1],
[258,-111,1],
[258,-110,1],
[258,-109,1],
[258,-108,1],
[258,-107,1],
[258,-106,1],
[258,-105,1],
[258,-104,1],
[258,-103,1],
[258,-102,1],
[258,-101,1],
[258,-100,1],
[258,-99,1],
[258,-98,1],
[258,-97,1],
[258,-96,1],
[258,-95,1],
[258,-94,1],
[258,-93,1],
[258,-92,1],
[258,-91,1],
[258,-90,1],
[258,-89,1],
[258,-88,1],
[258,-87,1],
[258,-86,1],
[258,-85,1],
[258,-84,1],
[258,-83,1],
[258,-82,1],
[258,-81,1],
[258,-80,1],
[258,-79,1],
[258,-78,1],
[258,-77,1],
[258,-76,1],
[258,-75,1],
[258,-74,1],
[258,-73,1],
[258,-72,1],
[258,-71,1],
[258,-70,1],
[258,-69,1],
[258,-68,1],
[258,-67,1],
[258,-66,1],
[258,-65,1],
[258,-64,1],
[258,-63,1],
[258,-62,1],
[259,-118,1],
[259,-117,1],
[259,-116,1],
[259,-115,1],
[259,-114,1],
[259,-113,1],
[259,-112,1],
[259,-111,1],
[259,-110,1],
[259,-109,1],
[259,-108,1],
[259,-107,1],
[259,-106,1],
[259,-105,1],
[259,-104,1],
[259,-103,1],
[259,-102,1],
[259,-101,1],
[259,-100,1],
[259,-99,1],
[259,-98,1],
[259,-97,1],
[259,-96,1],
[259,-95,1],
[259,-94,1],
[259,-93,1],
[259,-92,1],
[259,-91,1],
[259,-90,1],
[259,-89,1],
[259,-88,1],
[259,-87,1],
[259,-86,1],
[259,-85,1],
[259,-84,1],
[259,-83,1],
[259,-82,1],
[259,-81,1],
[259,-80,1],
[259,-79,1],
[259,-78,1],
[259,-77,1],
[259,-76,1],
[259,-75,1],
[259,-74,1],
[259,-73,1],
[259,-72,1],
[259,-71,1],
[259,-70,1],
[259,-69,1],
[259,-68,1],
[259,-67,1],
[259,-66,1],
[259,-65,1],
[259,-64,1],
[259,-63,1],
[259,-62,1],
